,File_Name,Content,Category,Complete_Filename
1253,358.txt,"                   'UK will stand firm on EU rebate'
0  Britain's £3bn EU rebate is not up for renegot...
1  The foreign secretary told MPs the rebate, sec...
2  But the foreign secretary told the Commons for...
3  The UK, France, Germany, Austria, the Netherla...",politics,358.txt-politics
1254,359.txt,"                     Brown ally rejects Budget spree
0  Chancellor Gordon Brown's closest ally has den...
1  Ed Balls, ex-chief economic adviser to the Tre...
2  Mr Balls, who stepped down from his Treasury p...
3  He also stressed rise in interest rates ahead ...
4  During an interview with BBC Radio 4's Today p...
5  His assurances came after Sir Digby Jones said...
6  Mr Balls refused to say whether Mr Brown would...",politics,359.txt-politics
1255,360.txt,"           Will the Budget bring out smiling voters?
0  As Tory spokesman Oliver Letwin said - any cha...
1  And everyone does, indeed, expect Gordon Brown...
2  And, needless to say, there will be plenty of ...
3  The opening shot in that battle was fired at t...
4  Mr Brown will undoubtedly claim the forecasts ...
5  The Liberal Democrats will also promise to run...",politics,360.txt-politics
1256,361.txt,"                    Budget to set scene for election
0  Gordon Brown will seek to put the economy at t...
1  Treasury officials have said there will not be...
2  - Increase in the stamp duty threshold from £6...
3                          - A freeze on petrol duty
4  - An extension of tax credit scheme for poorer...
5  - Possible help for pensioners The stamp duty ...
6  The Tories are also thought likely to propose ...
7  But Mr Brown's former advisor Ed Balls, now a ...
8  For the Lib Dems David Laws said: ""The chancel...",politics,361.txt-politics
1257,362.txt,"                            Brown comes out shooting
0  Labour may have abolished hunting - but that d...
1  Specifically, it saw him attempting to slaught...
2  The announcements brought great cheers from hi...
3  Labour MPs, for example, will undoubtedly now ...
4  As always, they accused him of glossing over t...
5  Tory leader Michael Howard said the chancellor...",politics,362.txt-politics
1258,363.txt,"                   Kennedy criticises 'unfair' taxes
0  Gordon Brown has failed to tackle the ""fundame...
1  How was it right that the poorest 20% of socie...
2  But he criticised both the chancellor and the ...
3  On pensions, Mr Kennedy said it was a ""scandal...",politics,363.txt-politics
1259,364.txt,"                   Howard attacks 'pay later' Budget
0  Tory leader Michael Howard has dismissed Gordo...
1  The simple fact was that under a new Labour go...
2  Mr Brown's Budget was not about what was good ...
3  He also accused the government and the chancel...
4  Mr Brown's council tax rebate for pensioners w...",politics,364.txt-politics
1260,365.txt,"                    Whitehall cuts 'ahead of target'
0  Thousands of civil service jobs have already b...
1  Chancellor Gordon Brown said 12,500 jobs had g...
2  In his Budget statement, the chancellor said t...
3  Mr Brown also announced plans to merge 35 agen...",politics,365.txt-politics
1261,366.txt,"                    Brown calls for £5.5bn Aids fund
0  Gordon Brown has called on rich nations to fun...
1  On the fourth day of his six-day tour of Afric...
2  ""I believe that the generation that provided t...
3  Currently the private sector was only spending...
4  More must also be done to finance the treatmen...",politics,366.txt-politics
1262,367.txt,"                   UK heading wrong way, says Howard
0  Tony Blair has had the chance to tackle the pr...
1  ""Britain is heading in the wrong direction"", t...
2  ""We watched the scenes of destruction with a s...
3  Mr Blair has failed to tackle these problems, ...
4  ""The result is big government and higher taxes...
5  But Labour spokesman Mr Kemp said: ""It would b...",politics,367.txt-politics
1263,368.txt,"                   Act on detention ruling, UK urged
0  The government must act quickly on the Law Lor...
1  The former UN commissioner for human rights an...
2  Mrs Robinson said the Law Lords' ruling was ""i...
3  Mrs Robinson warned that a lack of action by t...
4  The detainees took their case to the House of ...",politics,368.txt-politics
1264,369.txt,"                   BAA support ahead of court battle
0  UK airport operator BAA has reiterated its sup...
1  The comments come a day ahead of a High Court ...
2  Groups challenging the plans include Stop Stan...
3  At Gatwick, the company has written to homes a...",politics,369.txt-politics
1265,370.txt,"                     UK 'discriminated against Roma'
0  The government's immigration rules racially di...
1  It follows a Home Office move to cut asylum cl...
2  The screening took place at the airport in Jul...
3  Those refused ""pre-clearance"" were effectively...
4  Liberty said statistics suggested Roma Czechs ...
5  The Court of Appeal then decided the practice ...
6  Responding to the ruling, a Home Office spokes...
7  Welcoming the ruling, Maeve Sherlock, chief ex...",politics,370.txt-politics
1266,371.txt,"                   Howard pitches for UK ethnic vote
0  Michael Howard is to make a pitch for Britain'...
1  He will say Conservatives ""share the same valu...
2  ""It sets family against family and it leads et...
3  Mr Howard will make his speech during a visit ...",politics,371.txt-politics
1267,372.txt,"                    Observers to monitor UK election
0  Ministers will invite international observers ...
1  The move comes amid claims the poll could be m...
2  Junior constitutional affairs minister Christo...
3  But trial all-postal ballots in four English r...
4  Figures for the 2001 general election suggest ...
5  The report said individual registration should...",politics,372.txt-politics
1268,373.txt,"                    UK rebate 'unjustified' - Chirac
0  French president Jacques Chirac has called the...
1  Speaking after a summit meeting he said unless...
2  Mr Chirac told reporters in Brussels: ""One can...
3  The 25-member EU is gearing up for tough negot...
4  The UK, France, Germany, Austria, the Netherla...
5  ""The UK is already one of the biggest net cont...
6  UK Independence Party leader Roger Knapman sai...
7  Mr Straw insisted there was nothing to fear fr...",politics,373.txt-politics
1269,374.txt,"                    UK needs tax cuts, Tories insist
0  A major change of direction is needed in Brita...
1  Oliver Letwin said the UK could not compete wi...
2  ""Can this country compete, can this country pr...
3  Earlier, Dr Fox had said Labour's rule had bee...",politics,374.txt-politics
1270,375.txt,"                   Brown targets OAPs and homebuyers
0  Gordon Brown has doubled the level at which ho...
1  The chancellor also unveiled a one-off £200 co...
2  Tory leader Michael Howard predicted the Budge...
3  ""This government and this chancellor have run ...
4  Mr Kennedy criticised Mr Brown for failing to ...
5  He said his Budget struck a balance ""between t...
6  Mr Brown also unveiled plans for a memorial to...
7  The economy had grown for 50 consecutive quart...",politics,375.txt-politics
1271,376.txt,"                    MPs demand 'Budget leak' answers
0  Ministers have been asked to explain how Budge...
1  The Tories said a large chunk of the Budget ap...
2  Raising a point of order, he said it was ""the ...",politics,376.txt-politics
1272,377.txt,"                   US casino 'tricks' face ban in UK
0  Controversial new UK casinos will be banned fr...
1  Culture Secretary Tessa Jowell said proposed s...
2  She told The Times: ""British casinos will be q...
3  ""They will have to act in a socially responsib...",politics,377.txt-politics
1273,378.txt,"                    Blair defends terror law changes
0  The prime minister has defended measures to al...
1  The government is facing opposition from Tory ...
2  An explanation is being sent by Home Secretary...
3  But the government is continuing to insist tha...
4  A YouGov poll in the Daily Telegraph suggested...",politics,378.txt-politics
1274,379.txt,"                   Election 'could be terror target'
0  Terrorists might try to target the UK in the r...
1  Sir Ian Blair said terror groups would remembe...
2  The comments come after Tony Blair defended hi...
3  ""This year we are responsible for the EU presi...
4  Home Secretary Charles Clarke has also warned ...
5  Tory leader Michael Howard has accused Mr Blai...",politics,379.txt-politics
1275,380.txt,"                      Minimum wage increased to £5.05
0   The minimum wage will rise in October, benefit...
1   Adults must be paid at least £5.05 an hour, up...
2   A further increase in the adult rate to £5.35 ...
3   Unveiling the latest increase, Mr Blair said h...
4   The national minimum wage is currently set at ...
5   The Liberal Democrats' economics spokesman Vin...
6   It would be better to decrease taxes on earnin...
7   It's still not good enough! I got a part time ...
8   We must remember that the minimum wage is only...
9   Any increase is certainly welcome news. Howeve...
10  I can't believe that so many of these comments...
11  This is good news. The minimum wage has put a ...
12  It is also interesting to read the comments fr...
13  I feel there are both negatives and positives ...
14  Here come the usual whines about how difficult...
15  Great keep at it Tony, I remember the despair ...
16  The increase in minimum wage is a good thing. ...
17  I work at a large Hospital where the contracto...
18  This is definitely the right step in the right...
19  Although I would not deny people the minimum w...
20  This is extremely bad news for any business - ...
21  This will only lead to a reduction in jobs. Wh...
22  The timing cannot be coincidental. This is bla...
23  Andrew in Derby complains that raising the min...
24  I am all for lifting the minimum wage of worke...
25  This is great news, but that might be because ...
26  If the TUC get their way a very large number o...
27  While I'm delighted for those on low pay that ...
28  The increase in minimum wage will have a serio...
29  I currently employ 42 staff whose wages mirror...
30  It is very good that the government has decide...
31  I know about this great idea - don't bother ge...
32  I hope that if industry and business have to p...
33  I don't believe in the minimum wage at all! I ...
34  To Ashley, of Swindon: when you earned £25 per...
35  As a graduate working for minimum wage, I welc...
36  As an employer of staff in several shops the l...
37  In answer to Emma from Sleaford regarding no o...
38  All workers should be entitled to a fair day's...
39  It is good news for many Asians living in UK. ...",politics,380.txt-politics
